phase_ns,run_id,instance_id,eligibility_ns,predicted_cycle,observed_cycle,reference_match,phase_bound_ns,maxwait_bound_ns,observed_e2e_ns,wait_ns,observed_wait_ns,reschedule_count,sweep
501042,9201,32,36334675587,36335,36335,True,1031852,1057438,1031852,724413,785106,0,fine
501042,9201,33,36335677951,36336,36336,True,1024999,1052949,1024999,722049,780927,0,fine
501042,9201,34,36336676875,36337,36337,True,1028613,1055487,1028613,723125,783056,0,fine
501042,9201,35,36337677269,36338,36338,True,1043847,1071115,1043847,722731,782409,0,fine
501042,9201,36,36338676586,36339,36339,True,1023850,1050435,1023850,723414,782902,0,fine
501042,9201,37,36339676440,36340,36340,True,1022615,1049054,1022615,723560,782121,0,fine
501042,9201,38,36340676690,36341,36341,True,1026240,1052929,1026240,723310,782745,0,fine
501042,9201,39,36341677978,36342,36342,True,1034106,1062083,1034106,722022,782350,0,fine
501042,9202,32,36548648650,36548,36549,True,1049055,1799054,1049055,0,810079,1,fine
501042,9202,33,36549675337,36550,36550,True,1013700,1039036,1013700,724663,780981,0,fine
501042,9202,34,36550671102,36551,36551,True,1020844,1041945,1020844,728898,787951,0,fine
501042,9202,35,36551670448,36552,36552,True,1016984,1037431,1016984,729552,788843,0,fine
501042,9202,36,36552668728,36553,36553,True,1019378,1038105,1019378,731272,790574,0,fine
501042,9202,37,36553667240,36554,36554,True,1018016,1035255,1018016,732760,791112,0,fine
501042,9202,38,36554666703,36555,36555,True,1014257,1030959,1014257,733297,792565,0,fine
501042,9202,39,36555665476,36556,36556,True,1014554,1030029,1014554,734524,793781,0,fine
501042,9203,32,36699667087,36700,36700,True,1022025,1039111,1022025,732913,791805,0,fine
501042,9203,33,36700671850,36701,36701,True,1022441,1044290,1022441,728150,791166,0,fine
501042,9203,34,36701674080,36702,36702,True,1022948,1047027,1022948,725920,785525,0,fine
501042,9203,35,36702673173,36703,36703,True,1020959,1044131,1020959,726827,786374,0,fine
501042,9203,36,36703673984,36704,36704,True,1021331,1045314,1021331,726016,785162,0,fine
501042,9203,37,36704674045,36705,36705,True,1022746,1046790,1022746,725955,785053,0,fine
501042,9203,38,36705676410,36706,36706,True,1023620,1050029,1023620,723590,782297,0,fine
501042,9203,39,36706675479,36707,36707,True,1025789,1051267,1025789,724521,784234,0,fine
501042,9204,32,36869677680,36870,36870,True,1023916,1051595,1023916,722320,781196,0,fine
501042,9204,33,36870676843,36871,36871,True,1026635,1053477,1026635,723157,782712,0,fine
501042,9204,34,36871679877,36872,36872,True,1025086,1054962,1025086,720123,780914,0,fine
501042,9204,35,36872679738,36873,36873,True,1026075,1055812,1026075,720262,781087,0,fine
501042,9204,36,36873676717,36874,36874,True,1023664,1050380,1023664,723283,784545,0,fine
501042,9204,37,36874674891,36875,36875,True,1019946,1044836,1019946,725109,784261,0,fine
501042,9204,38,36875673518,36876,36876,True,1024145,1047662,1024145,726482,789465,0,fine
501042,9204,39,36876673252,36877,36877,True,1018441,1041692,1018441,726748,787408,0,fine
501042,9205,32,37029672380,37030,37030,True,1019357,1041736,1019357,727620,787202,0,fine
501042,9205,33,37030673662,37031,37031,True,1019153,1042814,1019153,726338,785982,0,fine
501042,9205,34,37031671315,37032,37032,True,992936,1014250,992936,728685,761776,0,fine
501042,9205,35,37032670343,37033,37033,True,1018252,1038594,1018252,729657,788756,0,fine
501042,9205,36,37033672037,37034,37034,True,1022000,1044036,1022000,727963,787565,0,fine
501042,9205,37,37034671326,37035,37035,True,1024409,1045734,1024409,728674,788765,0,fine
501042,9205,38,37035675930,37036,37036,True,1021216,1047145,1021216,724070,783876,0,fine
501042,9205,39,37036675191,37037,37037,True,1022057,1047247,1022057,724809,784203,0,fine
503042,9206,32,37238671458,37239,37239,True,1013543,1035000,1013543,728542,787407,0,fine
503042,9206,33,37239671395,37240,37240,True,1015937,1037331,1015937,728605,787363,0,fine
503042,9206,34,37240673057,37241,37241,True,1023426,1046482,1023426,726943,786407,0,fine
503042,9206,35,37241671973,37242,37242,True,1016202,1038174,1016202,728027,787649,0,fine
503042,9206,36,37242670268,37243,37243,True,1015342,1035609,1015342,729732,788265,0,fine
503042,9206,37,37243670228,37244,37244,True,1014263,1034490,1014263,729772,790237,0,fine
503042,9206,38,37244668139,37245,37245,True,1014266,1032404,1014266,731861,791440,0,fine
503042,9206,39,37245668992,37246,37246,True,1011858,1030849,1011858,731008,790045,0,fine
503042,9207,32,37384679101,37385,37385,True,1031836,1060936,1031836,720899,783255,0,fine
503042,9207,33,37385680753,37386,37386,True,1031302,1062054,1031302,719247,780075,0,fine
503042,9207,34,37386679198,37387,37387,True,1022888,1052085,1022888,720802,779352,0,fine
503042,9207,35,37387679026,37388,37388,True,1023928,1052953,1023928,720974,779598,0,fine
503042,9207,36,37388678718,37389,37389,True,1021516,1050233,1021516,721282,779842,0,fine
503042,9207,37,37389679629,37390,37390,True,1019829,1049457,1019829,720371,779032,0,fine
503042,9207,38,37390677464,37391,37391,True,1018742,1046205,1018742,722536,781043,0,fine
503042,9207,39,37391675462,37392,37392,True,1019081,1044542,1019081,724538,785357,0,fine
503042,9208,32,37545670741,37546,37546,True,1018037,1038777,1018037,729259,792066,0,fine
503042,9208,33,37546664676,37547,37547,True,1020203,1034878,1020203,735324,795644,0,fine
503042,9208,34,37547668510,37548,37548,True,1012632,1031141,1012632,731490,790760,0,fine
503042,9208,35,37548667628,37549,37549,True,1012990,1030617,1012990,732372,791284,0,fine
503042,9208,36,37549667444,37550,37550,True,1011872,1029315,1011872,732556,791497,0,fine
503042,9208,37,37550666198,37551,37551,True,1016846,1033043,1016846,733802,792878,0,fine
503042,9208,38,37551666803,37552,37552,True,1006288,1023090,1006288,733197,793002,0,fine
503042,9208,39,37552665326,37553,37553,True,1004932,1020257,1004932,734674,793778,0,fine
503042,9209,32,37695667825,37696,37696,True,1012880,1030704,1012880,732175,790730,0,fine
503042,9209,33,37696669351,37697,37697,True,1016031,1035381,1016031,730649,789677,0,fine
503042,9209,34,37697666726,37698,37698,True,1016928,1033653,1016928,733274,789119,0,fine
503042,9209,35,37698671821,37699,37699,True,1017458,1039278,1017458,728179,787201,0,fine
503042,9209,36,37699672584,37700,37700,True,1020542,1043125,1020542,727416,788532,0,fine
503042,9209,37,37700673308,37701,37701,True,1020319,1043626,1020319,726692,785982,0,fine
503042,9209,38,37701675167,37702,37702,True,1020360,1045526,1020360,724833,784099,0,fine
503042,9209,39,37702675474,37703,37703,True,1024081,1049554,1024081,724526,785421,0,fine
503042,9210,32,37862676889,37863,37863,True,1017951,1044839,1017951,723111,782101,0,fine
503042,9210,33,37863675927,37864,37864,True,1021234,1047160,1021234,724073,785415,0,fine
503042,9210,34,37864678971,37865,37865,True,1018806,1047776,1018806,721029,781446,0,fine
503042,9210,35,37865679495,37866,37866,True,1020167,1049661,1020167,720505,779541,0,fine
503042,9210,36,37866677195,37867,37867,True,1022266,1049460,1022266,722805,782234,0,fine
503042,9210,37,37867678399,37868,37868,True,1022434,1050832,1022434,721601,780918,0,fine
503042,9210,38,37868678750,37869,37869,True,1041561,1070310,1041561,721250,780689,0,fine
503042,9210,39,37869678153,37870,37870,True,1025154,1053306,1025154,721847,780858,0,fine
505042,9211,32,38030679732,38031,38031,True,1020679,1050410,1020679,720268,780368,0,fine
505042,9211,33,38031681065,38032,38032,True,1025196,1056260,1025196,718935,779277,0,fine
505042,9211,34,38032679715,38033,38033,True,1024420,1054134,1024420,720285,781031,0,fine
505042,9211,35,38033681635,38034,38034,True,1020506,1052140,1020506,718365,777113,0,fine
505042,9211,36,38034680480,38035,38035,True,1020336,1050815,1020336,719520,777968,0,fine
505042,9211,37,38035679785,38036,38036,True,1020044,1049828,1020044,720215,778748,0,fine
505042,9211,38,38036680454,38037,38037,True,1020186,1050639,1020186,719546,778956,0,fine
505042,9211,39,38037680508,38038,38038,True,1020807,1051314,1020807,719492,779894,0,fine
505042,9212,32,38194674488,38195,38195,True,1012747,1037234,1012747,725512,784995,0,fine
505042,9212,33,38195672676,38196,38196,True,1012711,1035386,1012711,727324,786361,0,fine
505042,9212,34,38196672523,38197,38197,True,1014411,1036933,1014411,727477,786514,0,fine
505042,9212,35,38197673944,38198,38198,True,1016030,1039973,1016030,726056,785452,0,fine
505042,9212,36,38198674251,38199,38199,True,1016013,1040263,1016013,725749,784816,0,fine
505042,9212,37,38199675925,38200,38200,True,1016218,1042142,1016218,724075,783727,0,fine
505042,9212,38,38200675764,38201,38201,True,1021121,1046884,1021121,724236,783326,0,fine
505042,9212,39,38201679647,38202,38202,True,998430,1028076,998430,720353,760067,0,fine
505042,9213,32,38402682299,38403,38403,True,1028625,1060923,1028625,717701,778522,0,fine
505042,9213,33,38403684060,38404,38404,True,1033979,1068038,1033979,715940,776384,0,fine
505042,9213,34,38404682207,38405,38405,True,1029485,1061691,1029485,717793,779358,0,fine
505042,9213,35,38405682619,38406,38406,True,1025487,1058105,1025487,717381,778772,0,fine
505042,9213,36,38406679633,38407,38407,True,1022870,1052502,1022870,720367,781132,0,fine
505042,9213,37,38407678785,38408,38408,True,1017222,1046006,1017222,721215,781300,0,fine
505042,9213,38,38408677121,38409,38409,True,1016295,1043415,1016295,722879,782034,0,fine
505042,9213,39,38409677325,38410,38410,True,1020826,1048150,1020826,722675,784387,0,fine
505042,9214,32,38571670943,38572,38572,True,1013296,1034238,1013296,729057,788398,0,fine
505042,9214,33,38572672923,38573,38573,True,1013146,1036068,1013146,727077,785726,0,fine
505042,9214,34,38573673060,38574,38574,True,1013990,1037049,1013990,726940,785542,0,fine
505042,9214,35,38574673616,38575,38575,True,1016541,1040156,1016541,726384,785111,0,fine
505042,9214,36,38575676337,38576,38576,True,1018329,1044665,1018329,723663,783504,0,fine
505042,9214,37,38576676621,38577,38577,True,1018122,1044742,1018122,723379,781199,0,fine
505042,9214,38,38577681117,38578,38578,True,1029788,1060904,1029788,718883,779062,0,fine
505042,9214,39,38578680323,38579,38579,True,1025378,1055700,1025378,719677,781191,0,fine
505042,9215,32,38741678508,38742,38742,True,1016669,1045176,1016669,721492,782072,0,fine
505042,9215,33,38742677319,38743,38743,True,1013227,1040545,1013227,722681,781956,0,fine
505042,9215,34,38743674857,38744,38744,True,1013472,1038328,1013472,725143,785261,0,fine
505042,9215,35,38744673859,38745,38745,True,1013507,1037365,1013507,726141,786305,0,fine
505042,9215,36,38745671789,38746,38746,True,1015972,1037760,1015972,728211,791482,0,fine
505042,9215,37,38746671569,38747,38747,True,1012038,1033606,1012038,728431,787214,0,fine
505042,9215,38,38747670940,38748,38748,True,1011699,1032638,1011699,729060,788283,0,fine
505042,9215,39,38748670325,38749,38749,True,1008909,1029233,1008909,729675,788377,0,fine
